"player_id","lastname","firstname","jersey","position","team_id","x_loc","y_loc","radius","game_clock","shot_clock","quarter","timebin"
"-1","ball",NA,NA,NA,NA,27.76548,11.15956,1.39361,484.93,21.66,4,6
"-1","ball",NA,NA,NA,NA,27.21985,11.59109,2.02547,484.97,21.7,4,5
"-1","ball",NA,NA,NA,NA,27.04679,10.90872,2.29296,485.01,21.73,4,5
"-1","ball",NA,NA,NA,NA,26.40498,10.97165,2.95708,485.05,21.77,4,5
"-1","ball",NA,NA,NA,NA,25.72817,11.29866,3.24655,485.09,21.81,4,5
"-1","ball",NA,NA,NA,NA,25.07384,11.61159,3.63831,485.13,21.85,4,5
"-1","ball",NA,NA,NA,NA,24.50153,11.90557,3.49836,485.17,21.89,4,5
"-1","ball",NA,NA,NA,NA,23.79048,12.17802,3.46773,485.21,21.93,4,5
"-1","ball",NA,NA,NA,NA,23.24644,12.43579,3.47753,485.25,21.97,4,4
"-1","ball",NA,NA,NA,NA,22.60193,12.60321,3.20945,485.29,22.01,4,4
"-1","ball",NA,NA,NA,NA,21.80236,12.90107,2.92831,485.33,22.05,4,4
"-1","ball",NA,NA,NA,NA,20.80206,13.13069,3.03731,485.37,22.09,4,4
"-1","ball",NA,NA,NA,NA,20.14618,13.74577,3.06754,485.41,22.12,4,4
"-1","ball",NA,NA,NA,NA,19.39667,14.30133,3.49452,485.45,22.16,4,4
"-1","ball",NA,NA,NA,NA,18.93237,14.82377,3.75437,485.49,22.2,4,4
"-1","ball",NA,NA,NA,NA,18.50052,15.25103,4.09819,485.53,22.24,4,4
"-1","ball",NA,NA,NA,NA,17.69445,15.62053,4.46058,485.57,22.28,4,3
"-1","ball",NA,NA,NA,NA,16.51986,15.52674,4.50182,485.61,22.32,4,3
"-1","ball",NA,NA,NA,NA,15.3548,15.6045,4.75296,485.65,22.36,4,3
"-1","ball",NA,NA,NA,NA,14.19091,15.56531,4.85696,485.69,22.4,4,3
"-1","ball",NA,NA,NA,NA,13.02935,15.61508,4.96886,485.73,22.43,4,3
"-1","ball",NA,NA,NA,NA,11.86396,15.7075,5.07514,485.77,22.47,4,3
"-1","ball",NA,NA,NA,NA,10.66981,15.75727,5.12243,485.81,22.51,4,3
"-1","ball",NA,NA,NA,NA,9.42015,15.73418,4.94208,485.85,22.55,4,2
"-1","ball",NA,NA,NA,NA,8.22343,15.79828,4.8344,485.89,22.59,4,2
"-1","ball",NA,NA,NA,NA,7.07246,15.96714,4.77715,485.93,22.63,4,2
"-1","ball",NA,NA,NA,NA,6.00171,15.96391,4.63385,485.97,22.67,4,2
"-1","ball",NA,NA,NA,NA,4.98121,15.94131,4.38159,486.01,22.71,4,2
"-1","ball",NA,NA,NA,NA,4.02895,15.87996,4.03412,486.05,22.75,4,2
"-1","ball",NA,NA,NA,NA,3.89059,15.76225,4.0577,486.09,22.79,4,2
"-1","ball",NA,NA,NA,NA,3.75224,15.64454,4.08128,486.13,22.82,4,2
"-1","ball",NA,NA,NA,NA,3.61388,15.52682,4.10486,486.17,22.86,4,1
"-1","ball",NA,NA,NA,NA,3.47553,15.40911,4.12845,486.21,22.9,4,1
"-1","ball",NA,NA,NA,NA,3.33718,15.2914,4.15203,486.25,22.94,4,1
"-1","ball",NA,NA,NA,NA,3.19882,15.17369,4.17561,486.29,22.98,4,1
"-1","ball",NA,NA,NA,NA,3.06047,15.05598,4.19919,486.33,23.02,4,1
"-1","ball",NA,NA,NA,NA,2.92211,14.93827,4.22277,486.37,23.06,4,1
"-1","ball",NA,NA,NA,NA,2.78376,14.82056,4.24636,486.41,23.1,4,1
"-1","ball",NA,NA,NA,NA,2.6454,14.70285,4.26994,486.45,23.14,4,0
"-1","ball",NA,NA,NA,NA,2.69169,14.94883,4.70665,486.49,23.17,4,0
"-1","ball",NA,NA,NA,NA,2.78028,15.16702,5.12885,486.53,23.21,4,0
"-1","ball",NA,NA,NA,NA,2.90119,15.35945,5.53842,486.57,23.25,4,0
"-1","ball",NA,NA,NA,NA,3.04443,15.52817,5.93727,486.61,23.29,4,0
"-1","ball",NA,NA,NA,NA,3.20003,15.67519,6.32728,486.65,23.33,4,0
"-1","ball",NA,NA,NA,NA,3.41789,15.79035,6.69899,486.69,23.37,4,0
"-1","ball",NA,NA,NA,NA,3.62184,15.83952,7.11206,486.73,23.41,4,0
"101141","Ilyasova","Ersan","23","F",1610612765,38.05119,26.18767,0,455.74,19.75,4,103
"101141","Ilyasova","Ersan","23","F",1610612765,37.51888,26.10716,0,455.79,19.79,4,103
"101141","Ilyasova","Ersan","23","F",1610612765,36.98696,26.01716,0,455.82,19.83,4,103
"101141","Ilyasova","Ersan","23","F",1610612765,36.45457,25.93707,0,455.87,19.87,4,102
"101141","Ilyasova","Ersan","23","F",1610612765,35.92939,25.88185,0,455.9,19.9,4,102
"101141","Ilyasova","Ersan","23","F",1610612765,35.40033,25.82705,0,455.94,19.94,4,102
"101141","Ilyasova","Ersan","23","F",1610612765,34.8752,25.79162,0,455.99,19.98,4,102
"101141","Ilyasova","Ersan","23","F",1610612765,34.34986,25.75063,0,456.02,20.02,4,102
"101141","Ilyasova","Ersan","23","F",1610612765,33.82195,25.7095,0,456.06,20.06,4,102
"101141","Ilyasova","Ersan","23","F",1610612765,33.29466,25.65103,0,456.1,20.09,4,102
"101141","Ilyasova","Ersan","23","F",1610612765,32.76805,25.59586,0,456.14,20.13,4,101
"101141","Ilyasova","Ersan","23","F",1610612765,32.24123,25.55484,0,456.19,20.17,4,101
"101141","Ilyasova","Ersan","23","F",1610612765,31.71723,25.53113,0,456.22,20.21,4,101
"101141","Ilyasova","Ersan","23","F",1610612765,31.18933,25.51487,0,456.27,20.24,4,101
"101141","Ilyasova","Ersan","23","F",1610612765,30.66444,25.49169,0,456.31,20.28,4,101
"101141","Ilyasova","Ersan","23","F",1610612765,30.15402,25.48542,0,456.35,20.32,4,101
"101141","Ilyasova","Ersan","23","F",1610612765,29.64182,25.46689,0,456.39,20.36,4,101
"101141","Ilyasova","Ersan","23","F",1610612765,29.12679,25.45184,0,456.43,20.39,4,101
"101141","Ilyasova","Ersan","23","F",1610612765,28.61936,25.43985,0,456.47,20.43,4,100
"101141","Ilyasova","Ersan","23","F",1610612765,28.10556,25.41067,0,456.51,20.47,4,100
"101141","Ilyasova","Ersan","23","F",1610612765,27.59363,25.36977,0,456.55,20.51,4,100
"101141","Ilyasova","Ersan","23","F",1610612765,27.08183,25.33413,0,456.59,20.55,4,100
"101141","Ilyasova","Ersan","23","F",1610612765,26.57198,25.31735,0,456.63,20.58,4,100
"101141","Ilyasova","Ersan","23","F",1610612765,26.06831,25.30593,0,456.67,20.62,4,100
"101141","Ilyasova","Ersan","23","F",1610612765,25.56872,25.31883,0,456.71,20.66,4,100
"101141","Ilyasova","Ersan","23","F",1610612765,25.07111,25.3304,0,456.75,20.7,4,99
"101141","Ilyasova","Ersan","23","F",1610612765,24.56971,25.3259,0,456.79,20.73,4,99
"101141","Ilyasova","Ersan","23","F",1610612765,24.05174,25.37879,0,456.83,20.77,4,99
"101141","Ilyasova","Ersan","23","F",1610612765,23.54508,25.44364,0,456.87,20.81,4,99
"101141","Ilyasova","Ersan","23","F",1610612765,23.05712,25.45179,0,456.91,20.85,4,99
"101141","Ilyasova","Ersan","23","F",1610612765,22.55173,25.44944,0,456.95,20.89,4,99
"101141","Ilyasova","Ersan","23","F",1610612765,22.05061,25.48261,0,456.99,20.92,4,99
"101141","Ilyasova","Ersan","23","F",1610612765,21.55172,25.51884,0,457.03,20.96,4,99
"101141","Ilyasova","Ersan","23","F",1610612765,21.06285,25.53883,0,457.07,21,4,98
"101141","Ilyasova","Ersan","23","F",1610612765,20.57594,25.55886,0,457.11,21.04,4,98
"101141","Ilyasova","Ersan","23","F",1610612765,20.09558,25.58983,0,457.15,21.07,4,98
"101141","Ilyasova","Ersan","23","F",1610612765,19.61569,25.6174,0,457.19,21.11,4,98
"101141","Ilyasova","Ersan","23","F",1610612765,19.14234,25.63336,0,457.23,21.15,4,98
"101141","Ilyasova","Ersan","23","F",1610612765,18.6633,25.65801,0,457.27,21.19,4,98
"101141","Ilyasova","Ersan","23","F",1610612765,18.19206,25.67223,0,457.31,21.22,4,98
"101141","Ilyasova","Ersan","23","F",1610612765,17.72729,25.68768,0,457.35,21.26,4,97
"101141","Ilyasova","Ersan","23","F",1610612765,17.27277,25.71909,0,457.39,21.3,4,97
"101141","Ilyasova","Ersan","23","F",1610612765,16.83267,25.68362,0,457.43,21.34,4,97
"101141","Ilyasova","Ersan","23","F",1610612765,16.38751,25.6364,0,457.47,21.38,4,97
"101141","Ilyasova","Ersan","23","F",1610612765,15.92642,25.65763,0,457.51,21.41,4,97
"101141","Ilyasova","Ersan","23","F",1610612765,15.47374,25.69248,0,457.55,21.45,4,97
"101141","Ilyasova","Ersan","23","F",1610612765,15.0209,25.70975,0,457.59,21.49,4,97
"101141","Ilyasova","Ersan","23","F",1610612765,14.57059,25.73256,0,457.63,21.53,4,97
"101141","Ilyasova","Ersan","23","F",1610612765,14.11427,25.7615,0,457.67,21.56,4,96
"101141","Ilyasova","Ersan","23","F",1610612765,13.67053,25.78305,0,457.71,21.6,4,96
"101141","Ilyasova","Ersan","23","F",1610612765,13.23124,25.81129,0,457.75,21.64,4,96
"101141","Ilyasova","Ersan","23","F",1610612765,12.80098,25.8252,0,457.79,21.68,4,96
"101141","Ilyasova","Ersan","23","F",1610612765,12.37002,25.83604,0,457.83,21.72,4,96
"101141","Ilyasova","Ersan","23","F",1610612765,11.9528,25.82974,0,457.87,21.75,4,96
"101141","Ilyasova","Ersan","23","F",1610612765,11.53889,25.81643,0,457.91,21.79,4,96
"101141","Ilyasova","Ersan","23","F",1610612765,11.12252,25.81303,0,457.95,21.83,4,95
"101141","Ilyasova","Ersan","23","F",1610612765,10.70637,25.80677,0,457.99,21.87,4,95
"101141","Ilyasova","Ersan","23","F",1610612765,10.29498,25.80673,0,458.03,21.9,4,95
"101141","Ilyasova","Ersan","23","F",1610612765,9.88891,25.80894,0,458.07,21.94,4,95
"101141","Ilyasova","Ersan","23","F",1610612765,9.48242,25.79929,0,458.11,21.98,4,95
"101141","Ilyasova","Ersan","23","F",1610612765,9.0818,25.78984,0,458.15,22.02,4,95
"101141","Ilyasova","Ersan","23","F",1610612765,8.69129,25.78272,0,458.19,22.05,4,95
"101141","Ilyasova","Ersan","23","F",1610612765,8.31412,25.77124,0,458.23,22.09,4,95
"101141","Ilyasova","Ersan","23","F",1610612765,7.94239,25.75984,0,458.27,22.13,4,94
"101141","Ilyasova","Ersan","23","F",1610612765,7.5676,25.75589,0,458.31,22.17,4,94
"101141","Ilyasova","Ersan","23","F",1610612765,7.18664,25.76699,0,458.35,22.21,4,94
"101141","Ilyasova","Ersan","23","F",1610612765,6.81086,25.77013,0,458.39,22.24,4,94
"101141","Ilyasova","Ersan","23","F",1610612765,6.4483,25.76479,0,458.43,22.28,4,94
"101141","Ilyasova","Ersan","23","F",1610612765,6.08983,25.76485,0,458.47,22.32,4,94
"101141","Ilyasova","Ersan","23","F",1610612765,5.73423,25.76957,0,458.51,22.36,4,94
"101141","Ilyasova","Ersan","23","F",1610612765,5.39003,25.77225,0,458.55,22.39,4,93
"101141","Ilyasova","Ersan","23","F",1610612765,5.05832,25.77787,0,458.59,22.43,4,93
"101141","Ilyasova","Ersan","23","F",1610612765,4.73445,25.78407,0,458.63,22.47,4,93
"101141","Ilyasova","Ersan","23","F",1610612765,4.41672,25.79637,0,458.67,22.51,4,93
"101141","Ilyasova","Ersan","23","F",1610612765,4.10999,25.82636,0,458.71,22.55,4,93
"101141","Ilyasova","Ersan","23","F",1610612765,3.82201,25.82392,0,458.75,22.58,4,93
"101141","Ilyasova","Ersan","23","F",1610612765,3.52611,25.83565,0,458.79,22.62,4,93
"101141","Ilyasova","Ersan","23","F",1610612765,3.23643,25.84463,0,458.83,22.66,4,93
"101141","Ilyasova","Ersan","23","F",1610612765,2.95125,25.86134,0,458.87,22.7,4,92
"101141","Ilyasova","Ersan","23","F",1610612765,2.67229,25.87645,0,458.91,22.73,4,92
"101141","Ilyasova","Ersan","23","F",1610612765,2.42668,25.85538,0,458.95,22.77,4,92
"101141","Ilyasova","Ersan","23","F",1610612765,2.18101,25.85377,0,458.99,22.81,4,92
"101141","Ilyasova","Ersan","23","F",1610612765,1.93929,25.8586,0,459.03,22.85,4,92
"101141","Ilyasova","Ersan","23","F",1610612765,1.71122,25.86698,0,459.07,22.89,4,92
"101141","Ilyasova","Ersan","23","F",1610612765,1.49584,25.8792,0,459.11,22.92,4,92
"101141","Ilyasova","Ersan","23","F",1610612765,1.29942,25.90265,0,459.15,22.96,4,91
"101141","Ilyasova","Ersan","23","F",1610612765,1.11113,25.9229,0,459.19,23,4,91
"101141","Ilyasova","Ersan","23","F",1610612765,0.93278,25.93958,0,459.23,23.04,4,91
"101141","Ilyasova","Ersan","23","F",1610612765,0.76437,25.94436,0,459.27,23.07,4,91
"101141","Ilyasova","Ersan","23","F",1610612765,0.6079,25.94846,0,459.31,23.11,4,91
"101141","Ilyasova","Ersan","23","F",1610612765,0.45643,25.98431,0,459.35,23.15,4,91
"101141","Ilyasova","Ersan","23","F",1610612765,0.32285,25.96076,0,459.39,23.19,4,91
"101141","Ilyasova","Ersan","23","F",1610612765,0.19937,25.97728,0,459.43,23.22,4,91
"101141","Ilyasova","Ersan","23","F",1610612765,0.09443,25.99156,0,459.47,23.26,4,90
"101141","Ilyasova","Ersan","23","F",1610612765,-0.00695,25.96961,0,459.51,23.3,4,90
"101141","Ilyasova","Ersan","23","F",1610612765,-0.11286,25.96902,0,459.55,23.34,4,90
"101141","Ilyasova","Ersan","23","F",1610612765,-0.18643,25.97317,0,459.59,23.38,4,90
"101141","Ilyasova","Ersan","23","F",1610612765,-0.2493,25.97222,0,459.63,23.41,4,90
"101141","Ilyasova","Ersan","23","F",1610612765,-0.30469,25.97038,0,459.67,23.45,4,90
"101141","Ilyasova","Ersan","23","F",1610612765,-0.35057,25.96319,0,459.71,23.49,4,90
"101141","Ilyasova","Ersan","23","F",1610612765,-0.403,25.94726,0,459.75,23.53,4,89
"101141","Ilyasova","Ersan","23","F",1610612765,-0.44505,25.93558,0,459.79,23.56,4,89
"101141","Ilyasova","Ersan","23","F",1610612765,-0.47645,25.91904,0,459.83,23.6,4,89
"101141","Ilyasova","Ersan","23","F",1610612765,-0.49764,25.9117,0,459.87,23.64,4,89
"101141","Ilyasova","Ersan","23","F",1610612765,-0.51251,25.89598,0,459.91,23.68,4,89
"101141","Ilyasova","Ersan","23","F",1610612765,-0.52076,25.87179,0,459.95,23.72,4,89
"101141","Ilyasova","Ersan","23","F",1610612765,-0.51215,25.88925,0,459.99,23.75,4,89
"101141","Ilyasova","Ersan","23","F",1610612765,-0.5014,25.86548,0,460.03,23.79,4,89
"101141","Ilyasova","Ersan","23","F",1610612765,-0.4883,25.84043,0,460.07,23.83,4,88
"101141","Ilyasova","Ersan","23","F",1610612765,-0.45598,25.85539,0,460.11,23.87,4,88
"101141","Ilyasova","Ersan","23","F",1610612765,-0.41449,25.86549,0,460.15,23.9,4,88
"101141","Ilyasova","Ersan","23","F",1610612765,-0.37928,25.85746,0,460.19,23.94,4,88
"101141","Ilyasova","Ersan","23","F",1610612765,-0.34036,25.86087,0,460.23,23.98,4,88
"101141","Ilyasova","Ersan","23","F",1610612765,-0.29388,25.85576,0,460.27,24,4,88
"101141","Ilyasova","Ersan","23","F",1610612765,-0.2389,25.84708,0,460.31,24,4,88
"101141","Ilyasova","Ersan","23","F",1610612765,-0.17224,25.8343,0,460.35,24,4,87
"101141","Ilyasova","Ersan","23","F",1610612765,-0.09133,25.81548,0,460.39,24,4,87
"101141","Ilyasova","Ersan","23","F",1610612765,-0.00216,25.79453,0,460.43,24,4,87
"101141","Ilyasova","Ersan","23","F",1610612765,0.10581,25.7472,0,460.47,24,4,87
"101141","Ilyasova","Ersan","23","F",1610612765,0.2199,25.6973,0,460.51,24,4,87
"101141","Ilyasova","Ersan","23","F",1610612765,0.35367,25.65725,0,460.55,24,4,87
"101141","Ilyasova","Ersan","23","F",1610612765,0.49893,25.62068,0,460.59,24,4,87
"101141","Ilyasova","Ersan","23","F",1610612765,0.65943,25.5859,0,460.63,24,4,87
"101141","Ilyasova","Ersan","23","F",1610612765,0.80994,25.48968,0,460.67,24,4,86
"101141","Ilyasova","Ersan","23","F",1610612765,0.96343,25.40183,0,460.71,24,4,86
"101141","Ilyasova","Ersan","23","F",1610612765,1.11445,25.30886,0,460.75,24,4,86
"101141","Ilyasova","Ersan","23","F",1610612765,1.26915,25.21213,0,460.79,24,4,86
"101141","Ilyasova","Ersan","23","F",1610612765,1.43013,25.11833,0,460.83,24,4,86
"101141","Ilyasova","Ersan","23","F",1610612765,1.59053,25.01644,0,460.87,24,4,86
"101141","Ilyasova","Ersan","23","F",1610612765,1.74809,24.90476,0,460.91,24,4,86
"101141","Ilyasova","Ersan","23","F",1610612765,1.90254,24.77928,0,460.95,24,4,85
"101141","Ilyasova","Ersan","23","F",1610612765,2.05038,24.64333,0,460.99,24,4,85
"101141","Ilyasova","Ersan","23","F",1610612765,2.19743,24.49097,0,461.03,24,4,85
"101141","Ilyasova","Ersan","23","F",1610612765,2.33498,24.3394,0,461.07,24,4,85
"101141","Ilyasova","Ersan","23","F",1610612765,2.4709,24.18928,0,461.11,24,4,85
"101141","Ilyasova","Ersan","23","F",1610612765,2.59627,24.02503,0,461.15,24,4,85
"101141","Ilyasova","Ersan","23","F",1610612765,2.72083,23.84909,0,461.19,24,4,85
"101141","Ilyasova","Ersan","23","F",1610612765,2.83408,23.66776,0,461.23,24,4,85
"101141","Ilyasova","Ersan","23","F",1610612765,2.9682,23.54277,0,461.27,24,4,84
"101141","Ilyasova","Ersan","23","F",1610612765,3.09683,23.40267,0,461.31,24,4,84
"101141","Ilyasova","Ersan","23","F",1610612765,3.23398,23.26557,0,461.35,24,4,84
"101141","Ilyasova","Ersan","23","F",1610612765,3.36969,23.13288,0,461.39,12.45,4,84
"101141","Ilyasova","Ersan","23","F",1610612765,3.51471,22.98421,0,461.43,12.49,4,84
"101141","Ilyasova","Ersan","23","F",1610612765,3.66169,22.84463,0,461.47,12.53,4,84
"101141","Ilyasova","Ersan","23","F",1610612765,3.81443,22.72378,0,461.51,12.57,4,84
"101141","Ilyasova","Ersan","23","F",1610612765,3.96891,22.61721,0,461.55,12.61,4,83
"101141","Ilyasova","Ersan","23","F",1610612765,4.12032,22.5192,0,461.59,12.65,4,83
"101141","Ilyasova","Ersan","23","F",1610612765,4.2775,22.43762,0,461.63,12.69,4,83
"101141","Ilyasova","Ersan","23","F",1610612765,4.43874,22.37277,0,461.67,12.73,4,83
"101141","Ilyasova","Ersan","23","F",1610612765,4.59502,22.30885,0,461.71,12.77,4,83
"101141","Ilyasova","Ersan","23","F",1610612765,4.75145,22.24887,0,461.75,12.81,4,83
"101141","Ilyasova","Ersan","23","F",1610612765,4.95261,22.1854,0,461.79,12.85,4,83
"101141","Ilyasova","Ersan","23","F",1610612765,5.10135,22.14174,0,461.83,12.89,4,83
"101141","Ilyasova","Ersan","23","F",1610612765,5.24505,22.09577,0,461.87,12.93,4,82
"101141","Ilyasova","Ersan","23","F",1610612765,5.39515,22.05518,0,461.91,12.97,4,82
"101141","Ilyasova","Ersan","23","F",1610612765,5.53945,22.0133,0,461.95,13.01,4,82
"101141","Ilyasova","Ersan","23","F",1610612765,5.68257,21.96589,0,461.99,13.04,4,82
"101141","Ilyasova","Ersan","23","F",1610612765,5.81492,21.92168,0,462.03,13.08,4,82
"101141","Ilyasova","Ersan","23","F",1610612765,5.94328,21.87398,0,462.07,13.12,4,82
"101141","Ilyasova","Ersan","23","F",1610612765,6.06998,21.81788,0,462.11,13.16,4,82
"101141","Ilyasova","Ersan","23","F",1610612765,6.18692,21.76592,0,462.15,13.2,4,81
"101141","Ilyasova","Ersan","23","F",1610612765,6.3155,21.71161,0,462.19,13.24,4,81
"101141","Ilyasova","Ersan","23","F",1610612765,6.4418,21.65666,0,462.23,13.28,4,81
"101141","Ilyasova","Ersan","23","F",1610612765,6.62368,21.63882,0,462.27,13.32,4,81
"101141","Ilyasova","Ersan","23","F",1610612765,6.73193,21.62749,0,462.31,13.36,4,81
"101141","Ilyasova","Ersan","23","F",1610612765,6.84623,21.62536,0,462.35,13.4,4,81
"101141","Ilyasova","Ersan","23","F",1610612765,6.96273,21.59892,0,462.39,13.44,4,81
"101141","Ilyasova","Ersan","23","F",1610612765,7.14034,21.55927,0,462.43,13.48,4,81
"101141","Ilyasova","Ersan","23","F",1610612765,7.32188,21.47638,0,462.47,13.52,4,80
"101141","Ilyasova","Ersan","23","F",1610612765,7.5029,21.40176,0,462.51,13.56,4,80
"101141","Ilyasova","Ersan","23","F",1610612765,7.69034,21.38515,0,462.55,13.6,4,80
"101141","Ilyasova","Ersan","23","F",1610612765,7.87474,21.39814,0,462.59,13.64,4,80
"101141","Ilyasova","Ersan","23","F",1610612765,8.04136,21.36744,0,462.63,13.68,4,80
"101141","Ilyasova","Ersan","23","F",1610612765,8.20792,21.35891,0,462.67,13.72,4,80
"101141","Ilyasova","Ersan","23","F",1610612765,8.36352,21.36505,0,462.71,13.75,4,80
"101141","Ilyasova","Ersan","23","F",1610612765,8.52565,21.38592,0,462.75,13.79,4,79
"101141","Ilyasova","Ersan","23","F",1610612765,8.6635,21.3962,0,462.79,13.83,4,79
"101141","Ilyasova","Ersan","23","F",1610612765,8.80715,21.45682,0,462.83,13.87,4,79
"101141","Ilyasova","Ersan","23","F",1610612765,8.88047,21.48865,0,462.87,13.91,4,79
"101141","Ilyasova","Ersan","23","F",1610612765,9.03104,21.50928,0,462.91,13.95,4,79
"101141","Ilyasova","Ersan","23","F",1610612765,9.16684,21.52097,0,462.95,13.99,4,79
"101141","Ilyasova","Ersan","23","F",1610612765,9.24158,21.60086,0,462.99,14.03,4,79
"101141","Ilyasova","Ersan","23","F",1610612765,9.28781,21.71096,0,463.03,14.07,4,79
"101141","Ilyasova","Ersan","23","F",1610612765,9.3071,21.87339,0,463.07,14.11,4,78
"101141","Ilyasova","Ersan","23","F",1610612765,9.31809,22.03819,0,463.11,14.15,4,78
"101141","Ilyasova","Ersan","23","F",1610612765,9.30198,22.17625,0,463.15,14.19,4,78
"101141","Ilyasova","Ersan","23","F",1610612765,9.28377,22.30928,0,463.19,14.23,4,78
"101141","Ilyasova","Ersan","23","F",1610612765,9.26727,22.50206,0,463.23,14.27,4,78
"101141","Ilyasova","Ersan","23","F",1610612765,9.23999,22.70643,0,463.27,14.31,4,78
"101141","Ilyasova","Ersan","23","F",1610612765,9.20541,22.92593,0,463.31,14.35,4,78
"101141","Ilyasova","Ersan","23","F",1610612765,9.1713,23.13271,0,463.35,14.39,4,77
"101141","Ilyasova","Ersan","23","F",1610612765,9.13854,23.37233,0,463.39,14.43,4,77
"101141","Ilyasova","Ersan","23","F",1610612765,9.07531,23.59538,0,463.43,14.47,4,77
"101141","Ilyasova","Ersan","23","F",1610612765,9.00625,23.83234,0,463.47,14.51,4,77
"101141","Ilyasova","Ersan","23","F",1610612765,8.93499,24.0859,0,463.51,14.55,4,77
"101141","Ilyasova","Ersan","23","F",1610612765,8.86263,24.34032,0,463.55,14.59,4,77
"101141","Ilyasova","Ersan","23","F",1610612765,8.79574,24.57305,0,463.59,14.62,4,77
"101141","Ilyasova","Ersan","23","F",1610612765,8.73521,24.75167,0,463.63,14.66,4,77
"101141","Ilyasova","Ersan","23","F",1610612765,8.68704,24.90469,0,463.67,14.7,4,76
"101141","Ilyasova","Ersan","23","F",1610612765,8.65052,25.13363,0,463.71,14.74,4,76
"101141","Ilyasova","Ersan","23","F",1610612765,8.62072,25.30415,0,463.75,14.78,4,76
"101141","Ilyasova","Ersan","23","F",1610612765,8.595,25.48694,0,463.79,14.82,4,76
"101141","Ilyasova","Ersan","23","F",1610612765,8.59502,25.67488,0,463.83,14.86,4,76
"101141","Ilyasova","Ersan","23","F",1610612765,8.59267,25.81411,0,463.87,14.9,4,76
"101141","Ilyasova","Ersan","23","F",1610612765,8.60274,25.94403,0,463.91,14.94,4,76
"101141","Ilyasova","Ersan","23","F",1610612765,8.61423,26.06615,0,463.95,14.98,4,75
"101141","Ilyasova","Ersan","23","F",1610612765,8.64159,26.17373,0,463.99,15.02,4,75
"101141","Ilyasova","Ersan","23","F",1610612765,8.69418,26.26597,0,464.03,15.06,4,75
"101141","Ilyasova","Ersan","23","F",1610612765,8.75989,26.33671,0,464.07,15.1,4,75
"101141","Ilyasova","Ersan","23","F",1610612765,8.83535,26.40282,0,464.11,15.14,4,75
"101141","Ilyasova","Ersan","23","F",1610612765,8.91844,26.47679,0,464.15,15.18,4,75
"101141","Ilyasova","Ersan","23","F",1610612765,9.00403,26.54518,0,464.19,15.22,4,75
"101141","Ilyasova","Ersan","23","F",1610612765,9.10514,26.63956,0,464.23,15.26,4,75
"101141","Ilyasova","Ersan","23","F",1610612765,9.22417,26.75377,0,464.27,15.29,4,74
"101141","Ilyasova","Ersan","23","F",1610612765,9.33868,26.79343,0,464.31,15.34,4,74
"101141","Ilyasova","Ersan","23","F",1610612765,9.47134,26.87577,0,464.35,15.37,4,74
"101141","Ilyasova","Ersan","23","F",1610612765,9.61174,26.94522,0,464.39,15.41,4,74
"101141","Ilyasova","Ersan","23","F",1610612765,9.74605,27.02395,0,464.43,15.45,4,74
"101141","Ilyasova","Ersan","23","F",1610612765,9.90351,27.13538,0,464.47,15.49,4,74
"101141","Ilyasova","Ersan","23","F",1610612765,10.06522,27.24124,0,464.51,15.53,4,74
"101141","Ilyasova","Ersan","23","F",1610612765,10.22763,27.35274,0,464.55,15.57,4,73
"101141","Ilyasova","Ersan","23","F",1610612765,10.39278,27.47122,0,464.59,15.61,4,73
"101141","Ilyasova","Ersan","23","F",1610612765,10.55584,27.57846,0,464.63,15.65,4,73
"101141","Ilyasova","Ersan","23","F",1610612765,10.72153,27.69614,0,464.67,15.69,4,73
"101141","Ilyasova","Ersan","23","F",1610612765,10.88749,27.80709,0,464.71,15.73,4,73
"101141","Ilyasova","Ersan","23","F",1610612765,11.05423,27.91906,0,464.75,15.77,4,73
"101141","Ilyasova","Ersan","23","F",1610612765,11.21835,28.04117,0,464.79,15.81,4,73
"101141","Ilyasova","Ersan","23","F",1610612765,11.38634,28.17247,0,464.83,15.85,4,73
"101141","Ilyasova","Ersan","23","F",1610612765,11.55447,28.30492,0,464.87,15.89,4,72
"101141","Ilyasova","Ersan","23","F",1610612765,11.72466,28.43506,0,464.91,15.93,4,72
"101141","Ilyasova","Ersan","23","F",1610612765,11.90313,28.55471,0,464.95,15.97,4,72
"101141","Ilyasova","Ersan","23","F",1610612765,12.08066,28.66358,0,464.99,16.01,4,72
"101141","Ilyasova","Ersan","23","F",1610612765,12.25295,28.75389,0,465.03,16.05,4,72
"101141","Ilyasova","Ersan","23","F",1610612765,12.42043,28.83347,0,465.07,16.08,4,72
"101141","Ilyasova","Ersan","23","F",1610612765,12.58727,28.90518,0,465.11,16.12,4,72
"101141","Ilyasova","Ersan","23","F",1610612765,12.75645,28.97084,0,465.15,16.16,4,71
"101141","Ilyasova","Ersan","23","F",1610612765,12.92492,29.01308,0,465.19,16.2,4,71
"101141","Ilyasova","Ersan","23","F",1610612765,13.09207,29.06722,0,465.23,16.24,4,71
"101141","Ilyasova","Ersan","23","F",1610612765,13.26234,29.10077,0,465.27,16.28,4,71
"101141","Ilyasova","Ersan","23","F",1610612765,13.42642,29.15349,0,465.31,16.32,4,71
"101141","Ilyasova","Ersan","23","F",1610612765,13.59762,29.19506,0,465.35,16.36,4,71
"101141","Ilyasova","Ersan","23","F",1610612765,13.77682,29.22959,0,465.39,16.4,4,71
